Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
562,"562.7758","Escherichia coli strain 402635","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99670","Escherichia coli 53579f04-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.58764","Escherichia coli strain 301","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
562,"562.145064","Escherichia coli PT_EC0069","trimethoprim","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.7760","Escherichia coli strain 402480_aEPEC","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.100186","Escherichia coli b4f8db92-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7699","Escherichia coli strain 500618_aEPEC","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.140839","Escherichia coli 018-E1-U04","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.22595","Escherichia coli O25:H4 strain ECO0171","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42853","Escherichia coli strain MUGSI_255","trimethoprim/sulfamethoxazole","Resistant","8/152",">","8/152","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.7756","Escherichia coli strain 703128","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.7689","Escherichia coli strain 202387","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.7693","Escherichia coli strain 503459_aEPEC","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.97824","Escherichia coli 859f3400-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.7735","Escherichia coli strain 201191_aEPEC","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99180","Escherichia coli da61e0ae-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100444","Escherichia coli f912ecec-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22751","Escherichia coli NA:H18 strain ECO0342","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.73357","Escherichia coli strain BB1410","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST, CLSI",2019,,,,"Laboratory Method",,"33846529"
562,"562.7655","Escherichia coli strain 300711_aEPEC","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98760","Escherichia coli bd3fc9d2-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.57197","Escherichia coli strain 24742_1#336","trimethoprim","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.99881","Escherichia coli ea29ce3a-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99397","Escherichia coli df8ebcdc-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99999","Escherichia coli c19ac928-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99352","Escherichia coli a960fbb6-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98847","Escherichia coli bd11faa8-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100916","Escherichia coli 2d48fdf8-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1328434,"1328434.3","Escherichia coli BWH 40","trimethoprim/sulfamethoxazole","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,"28096418"
562,"562.28111","Escherichia coli strain JEONG-9567","sulfamethoxazole/trimethoprim","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"31053578"
562,"562.65783","Escherichia coli strain CFS0348","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"clsi",2018,,,,"Laboratory Method",,"32122581"
562,"562.65782","Escherichia coli strain CFS0350","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"clsi",2018,,,,"Laboratory Method",,"32122581"
562,"562.98423","Escherichia coli 4bd0349e-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.42678","Escherichia coli strain 221","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.99978","Escherichia coli c43a3af6-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57477","Escherichia coli strain PB18","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.22650","Escherichia coli O25:H4 strain ECO0237","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22669","Escherichia coli O25:H4 strain ECO0257","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.58741","Escherichia coli strain 101","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
562,"562.45612","Escherichia coli strain EC_63","trimethoprim/sulfamethoxazole","Resistant","6",,"6","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.98697","Escherichia coli d7210470-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.45394","Escherichia coli strain BR03-DEC","trimethoprim/sulfamethoxazole","Resistant","==6","=","6","mm","Disk diffusion",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.57394","Escherichia coli strain W1_7_ERB1","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.98682","Escherichia coli e0b4f438-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.42673","Escherichia coli strain 202","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.98092","Escherichia coli 843d8170-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.22432","Escherichia coli O25:H4 strain ECO0005","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.99144","Escherichia coli 8b9df908-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100570","Escherichia coli bcebc936-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.140869","Escherichia coli 013-E3-S02","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
562,"562.100823","Escherichia coli fc1b1a4a-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7632","Escherichia coli strain 700149","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.28845","Escherichia coli strain RDK40_71E","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.144932","Escherichia coli 20200203_MGL_05","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.100421","Escherichia coli 00116690-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57441","Escherichia coli strain F1_7_ERB1","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.100364","Escherichia coli 0fa934d4-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.59222","Escherichia coli strain PBIO1943","trimethoprim/sulfamethoxazole","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",2008,,,,"Laboratory Method",,"32066506"
562,"562.22461","Escherichia coli O17:H18 strain ECO0034","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.22722","Escherichia coli O51:H24 strain ECO0309","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.7584","Escherichia coli strain 401938_aEPEC","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98236","Escherichia coli ba19175a-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.7666","Escherichia coli strain 702566","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.7752","Escherichia coli strain 402048_aEPEC","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99173","Escherichia coli d863035a-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99847","Escherichia coli ed539cbc-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.45614","Escherichia coli strain EC_67","trimethoprim/sulfamethoxazole","Resistant","6",,"6","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
562,"562.100908","Escherichia coli 2bff137e-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.22813","Escherichia coli O25:H4 strain ECO0411","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.42752","Escherichia coli strain 71","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.98492","Escherichia coli 85d2b1ae-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.65781","Escherichia coli strain CFS0344","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"clsi",2018,,,,"Laboratory Method",,"32122581"
562,"562.7672","Escherichia coli strain 402097_aEPEC","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.145372","Escherichia coli 20200203_MGL_04","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.98441","Escherichia coli 3089b39a-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99105","Escherichia coli e41fae88-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57268","Escherichia coli strain 24742_1#224","trimethoprim","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.7657","Escherichia coli strain 300814_aEPEC","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.59227","Escherichia coli strain PBIO1949","trimethoprim/sulfamethoxazole","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",2008,,,,"Laboratory Method",,"32066506"
562,"562.99357","Escherichia coli b541bd26-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57208","Escherichia coli strain 24742_1#345","trimethoprim","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.99882","Escherichia coli f2da6bd4-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.97978","Escherichia coli d30a4798-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.7577","Escherichia coli strain 200708_aEPEC","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.58773","Escherichia coli strain ENV103","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
562,"562.42763","Escherichia coli strain M1","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.58775","Escherichia coli strain ENV210","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
562,"562.99771","Escherichia coli d522456c-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.57241","Escherichia coli strain 24742_1#352","trimethoprim","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.7717","Escherichia coli strain 200135_aEPEC","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.22521","Escherichia coli O166:H15 strain ECO0095","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.23867","Escherichia coli O2:H4 strain ECO0298","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.7654","Escherichia coli strain 402798","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98859","Escherichia coli b6b0bed8-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.42739","Escherichia coli strain 409","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.57257","Escherichia coli strain 24742_1#216","trimethoprim","Resistant",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
562,"562.7645","Escherichia coli strain 204302_aEPEC","trimethoprim","Resistant",">=16",">=","16","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.99906","Escherichia coli af88944a-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99093","Escherichia coli 1a9775b8-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99318","Escherichia coli e481b7f4-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7617","Escherichia coli strain 202453_aEPEC","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.22567","Escherichia coli O19:H4 strain ECO0142","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100798","Escherichia coli f92cc16c-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7710","Escherichia coli strain 504718","trimethoprim/sulfamethoxazole","Resistant",">=320",">=","320","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
562,"562.98662","Escherichia coli da878152-7bb8-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.57496","Escherichia coli strain PB400","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
562,"562.31459","Escherichia coli strain KCRI-521 strain R0003_521","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
562,"562.98787","Escherichia coli 5ab5c4d8-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100786","Escherichia coli 02173e4c-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100947","Escherichia coli 75dffeea-7bb9-11e9-a8d3-68b59976a384","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.42649","Escherichia coli strain 151","trimethoprim/sulfamethoxazole","Resistant","16/304",">=","16/304","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.135565","Escherichia coli MGL_82","trimethoprim/sulfamethoxazole","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
562,"562.42833","Escherichia coli strain MUGSI_174","trimethoprim/sulfamethoxazole","Resistant","8/152",">","8/152","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.57487","Escherichia coli strain PB293","trimethoprim","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
